# timestamp tx ty tz qx qy qz qw
1773115052.203845978 23.993400432 -4.367620220 0.245589402 0.138307073 -0.058518639 0.887655997 0.435331543
1773115052.292226315 24.028991857 -4.359608952 0.244800372 0.135142123 -0.063689049 0.888466079 0.433945087
1773115052.409156322 24.062911223 -4.348786592 0.249022579 0.124061263 -0.078134218 0.889467128 0.432841859
1773115052.582893133 24.095700805 -4.336710638 0.252371864 0.119054326 -0.086245412 0.888406515 0.434881203
1773115052.608058929 24.126278060 -4.323249635 0.258283746 0.120185227 -0.084019370 0.888427031 0.434963984
1773115052.695192575 24.153762379 -4.308136511 0.262721467 0.121928042 -0.081542651 0.888265885 0.435279296
1773115052.799326897 24.178069718 -4.290759663 0.262774380 0.123181317 -0.081505916 0.886491906 0.438537626
1773115052.903768778 24.200625227 -4.269274726 0.262734404 0.124805877 -0.078323804 0.886129691 0.439389401
1773115053.005245447 24.222726877 -4.243500470 0.261639378 0.128840448 -0.077258781 0.884299282 0.442092750
1773115053.100490570 24.242662251 -4.215128888 0.259915712 0.131890269 -0.078407862 0.882759010 0.444064966
1773115053.215655088 24.260626566 -4.181126757 0.260138121 0.133824322 -0.076799249 0.882501970 0.444278291
1773115053.380049229 24.276072509 -4.146788795 0.258210275 0.135515602 -0.076101603 0.884094641 0.440704814
1773115053.400028229 24.289284620 -4.115792240 0.254391082 0.134508029 -0.078633346 0.884118737 0.440520653
1773115053.487787008 24.304883019 -4.080845189 0.250414795 0.134037215 -0.080123014 0.884939805 0.438743513
1773115053.597666740 24.321912214 -4.042542860 0.246744193 0.132941322 -0.079977985 0.884572011 0.439843705
1773115053.693579197 24.338888409 -4.003309347 0.241449269 0.128577103 -0.079313078 0.883732586 0.442938010
1773115053.806059599 24.357407418 -3.963818204 0.236577908 0.125462760 -0.077089034 0.882774321 0.446123162
1773115053.900308847 24.366632606 -3.944012350 0.228937119 0.123700315 -0.076481259 0.882087358 0.448074482
1773115053.992470026 24.377500120 -3.920552185 0.223120522 0.121067053 -0.076861681 0.879958107 0.452889368
1773115054.203652620 24.383986471 -3.900874079 0.212153488 0.115649665 -0.073679543 0.879689121 0.455349899
1773115054.230842113 24.388275215 -3.889077392 0.209590484 0.110001089 -0.068516118 0.880443669 0.456096752
1773115054.304350853 24.391234356 -3.879620893 0.207412851 0.108074049 -0.065158794 0.879876276 0.458139794
1773115054.388065815 24.393150698 -3.873486806 0.209552710 0.106673973 -0.063657526 0.879865725 0.458698909
1773115054.498258829 24.393961393 -3.871277376 0.207911066 0.107103817 -0.064317516 0.879142435 0.459891952
1773115054.597236633 24.393816774 -3.870781410 0.209827039 0.107046638 -0.064591941 0.879062276 0.460020014
1773115054.699177504 24.393753044 -3.871259764 0.212350832 0.107593397 -0.063223997 0.879867911 0.458539907
1773115054.795798063 24.391241884 -3.872021871 0.212545706 0.105682224 -0.063526287 0.880470822 0.457784676
1773115054.963739634 24.389048712 -3.875267290 0.210388907 0.105576301 -0.065506271 0.880315916 0.457827981
1773115054.998675108 24.386098344 -3.875002501 0.210756253 0.104993295 -0.066449066 0.881425666 0.455685994
1773115055.098761320 24.381816304 -3.874729110 0.209809718 0.104118189 -0.066431431 0.882099802 0.454583554
1773115055.213906765 24.376868209 -3.874162636 0.207518477 0.104874337 -0.067219162 0.882187352 0.454123808
1773115055.288626194 24.371775160 -3.872008207 0.206787248 0.106518794 -0.067543081 0.882226750 0.453616181
1773115055.392587662 24.364250850 -3.868331950 0.207908222 0.107887668 -0.066218824 0.883771175 0.450470675
1773115055.496996403 24.352113416 -3.864681066 0.206687677 0.106089866 -0.068549571 0.886278410 0.445596764
1773115055.594180584 24.338206059 -3.862748543 0.202540148 0.107046548 -0.072973600 0.887732749 0.441753842
1773115055.786734819 24.320341652 -3.860964208 0.201029583 0.107782062 -0.072743213 0.888902317 0.439254052
1773115055.808423519 24.293158891 -3.859185388 0.196500110 0.108008663 -0.070860225 0.888875556 0.439560239
1773115055.895799637 24.258145579 -3.856460051 0.191331333 0.107957590 -0.065385240 0.888666448 0.440842232
1773115055.998143911 24.213546408 -3.852315605 0.186468777 0.107597700 -0.060162385 0.886327907 0.446347470
1773115056.096788406 24.166091952 -3.848227322 0.180757802 0.105703342 -0.055753812 0.885327967 0.449346978
1773115056.207316399 24.111727829 -3.844166863 0.177530399 0.100864828 -0.057869685 0.883774873 0.453232127
1773115056.295192480 24.054816938 -3.840543767 0.175131976 0.092217357 -0.067653414 0.880164976 0.460682742
1773115056.394206524 23.998940674 -3.834754166 0.172853684 0.088074883 -0.072648817 0.878870012 0.463198085
1773115056.591982126 23.941274911 -3.824806554 0.178733242 0.081395312 -0.061441419 0.882128169 0.459836546
1773115056.619476557 23.891464771 -3.809607263 0.186236148 0.087536477 -0.053713650 0.882100776 0.459728648
1773115056.702131987 23.836993360 -3.788096618 0.184962017 0.081464060 -0.063082124 0.879823743 0.463998312
1773115056.799659491 23.782295054 -3.759989768 0.178831343 0.079128788 -0.064919048 0.880579187 0.462714217
1773115056.913100958 23.726542417 -3.721244034 0.167811624 0.077257686 -0.064442149 0.884452999 0.455654861
1773115056.996190071 23.669874502 -3.673449407 0.157222638 0.079253563 -0.075946297 0.885924413 0.450653932
1773115057.096860170 23.612797654 -3.616827208 0.145419580 0.089231324 -0.093525995 0.885968494 0.445365565
1773115057.224195957 23.550750691 -3.553915835 0.144686403 0.095214646 -0.101458240 0.888732174 0.436801464
1773115057.435049772 23.488123112 -3.487940544 0.147011418 0.093890845 -0.101019419 0.890290046 0.434008319
1773115057.464107513 23.426350582 -3.419319584 0.151104037 0.096069730 -0.088994039 0.890828992 0.435056749
1773115057.503100634 23.367609596 -3.354103496 0.151329297 0.089888225 -0.079285580 0.893727157 0.432302756
1773115057.601006746 23.311924896 -3.286648885 0.151698703 0.088226335 -0.072124094 0.895098194 0.431060845
1773115057.690366268 23.255984342 -3.215641173 0.153067485 0.089715766 -0.078251554 0.894185193 0.431579212
1773115057.806823254 23.198493012 -3.137426799 0.159956388 0.095934575 -0.081423319 0.895843296 0.426182577
1773115057.910815239 23.143912236 -3.057062995 0.175808558 0.092787314 -0.072380313 0.900623226 0.418365163
1773115058.006371498 23.098621837 -2.982929912 0.202038626 0.091249577 -0.071650371 0.895123520 0.430457457
1773115058.173861027 23.057958594 -2.911312008 0.233110251 0.079687265 -0.075457354 0.887458572 0.447630887
1773115058.200663328 23.020843412 -2.848592434 0.272933954 0.062893575 -0.076996305 0.882350169 0.459971898
1773115058.311514616 22.982939379 -2.788480490 0.316872127 0.054360478 -0.083755227 0.875270412 0.473214230
1773115058.397468090 22.950100129 -2.729709114 0.355127901 0.056913174 -0.084375814 0.870257102 0.481969075
1773115058.499305487 22.919200588 -2.671339419 0.383001341 0.062967139 -0.082755402 0.869776085 0.482365260
1773115058.596640110 22.891399178 -2.611482127 0.400885110 0.070628366 -0.079417629 0.873036049 0.475933326
1773115058.701914787 22.863436162 -2.548417350 0.407327323 0.079739180 -0.080518677 0.872980132 0.474409207
1773115058.800125599 22.833201387 -2.480036768 0.414052789 0.088345771 -0.081037288 0.875740956 0.467659877
1773115058.989697218 22.800972465 -2.406417061 0.420418018 0.088746927 -0.076108608 0.879648506 0.461031418
1773115059.017234325 22.762779576 -2.338118091 0.424975506 0.081989479 -0.071853616 0.881774742 0.458898777
1773115059.096323967 22.724445617 -2.276404940 0.425129982 0.075541132 -0.064019923 0.884132383 0.456623385
1773115059.219799995 22.685701528 -2.219348796 0.422353445 0.073114561 -0.056405930 0.887169167 0.452110055
1773115059.312374115 22.641833662 -2.163790210 0.415192166 0.069066021 -0.044337180 0.885819874 0.456713531
1773115059.406402826 22.594404338 -2.109616903 0.409615356 0.065721745 -0.034379403 0.880081759 0.468993396
1773115059.502437592 22.541966097 -2.058157414 0.409534595 0.061952450 -0.036846776 0.875698951 0.477446915
1773115059.619129658 22.482688185 -2.008256890 0.417490820 0.062546225 -0.030683694 0.876171476 0.476938178
1773115059.792165279 22.423940415 -1.958055511 0.429122712 0.060695664 -0.025210059 0.873050308 0.483180762
1773115059.822508812 22.370400462 -1.910520459 0.440480098 0.061295577 -0.021583965 0.869703306 0.489278188
1773115059.900297880 22.315979014 -1.864920050 0.451531779 0.057342839 -0.025249849 0.866638102 0.494987520
1773115059.989580154 22.261991563 -1.818169013 0.456706796 0.055154541 -0.030156657 0.863800002 0.499898099
1773115060.096310854 22.208173005 -1.770722539 0.455455627 0.057195929 -0.032159705 0.863728809 0.499666812
1773115060.186179876 22.151574006 -1.720684204 0.448697102 0.058403092 -0.039474749 0.863595839 0.499232461
1773115060.295150280 22.094631199 -1.669117193 0.441689347 0.065215245 -0.044075821 0.862144065 0.500511642
1773115060.407708883 22.037970876 -1.618123418 0.436828727 0.073408298 -0.039943729 0.867997726 0.489485104
1773115060.585654020 21.983061814 -1.570871495 0.438377608 0.079286606 -0.043366279 0.871711031 0.481614865
1773115060.606014252 21.928579398 -1.528238310 0.441157797 0.085916423 -0.045463916 0.873216355 0.477540154
1773115060.695001125 21.871066733 -1.488300062 0.438551346 0.086853523 -0.051051385 0.872935168 0.477320033
1773115060.797836542 21.813933516 -1.449855402 0.431207624 0.083143274 -0.055459252 0.871104699 0.480820206
1773115060.898175478 21.756351280 -1.413674076 0.419992953 0.080095374 -0.055142598 0.868637871 0.485810945
1773115061.000162601 21.698857074 -1.379569721 0.408075364 0.076432831 -0.054729923 0.861854427 0.498366938
1773115061.097282410 21.641662272 -1.348586237 0.397901983 0.071061804 -0.052392864 0.856388554 0.508727681
1773115061.219351768 21.584083965 -1.319811794 0.394084038 0.065201859 -0.050199121 0.850428114 0.519616001
1773115061.412855864 21.528587512 -1.292051539 0.391377488 0.063342904 -0.043279298 0.843882314 0.531015272
1773115061.432393074 21.482220125 -1.262782768 0.397022296 0.062348368 -0.038915684 0.838117112 0.540516380
1773115061.497346878 21.440199414 -1.230817319 0.400673559 0.056172380 -0.041240181 0.831660021 0.550895200
1773115061.598048210 21.399638097 -1.194389999 0.399631568 0.051745195 -0.038816825 0.827479270 0.557757784
1773115061.700075626 21.358588939 -1.153613531 0.394296538 0.047823312 -0.037686760 0.826449659 0.559708495
1773115061.804506302 21.316777722 -1.107162928 0.385809814 0.045760576 -0.039664056 0.826040454 0.560348018
1773115061.902948141 21.275817981 -1.056407391 0.376898769 0.052738660 -0.033079425 0.828069851 0.557157705
1773115062.012275219 21.232405134 -1.000000710 0.369589339 0.057198439 -0.024702964 0.834614012 0.547300240
1773115062.199115038 21.188246955 -0.943188935 0.368383281 0.053022682 -0.031229186 0.836728324 0.544149837
1773115062.233346462 21.140985859 -0.888344759 0.364213321 0.050653273 -0.037982997 0.837503678 0.542751442
1773115062.293524504 21.095828394 -0.838633518 0.359769767 0.048570122 -0.037052018 0.839385971 0.540091921
1773115062.394732475 21.049410458 -0.796120354 0.355523395 0.043433164 -0.035608105 0.840990436 0.538127039
1773115062.502178192 21.002978857 -0.759015945 0.346505690 0.040387269 -0.032539743 0.841368894 0.537966931
1773115062.602848053 20.955361192 -0.726975313 0.335221370 0.035813832 -0.028879903 0.840555617 0.539768076
1773115062.701978445 20.904808973 -0.696960366 0.322138668 0.028762633 -0.031161400 0.836778363 0.545897106
1773115062.810688972 20.851563387 -0.668928133 0.312347031 0.024442698 -0.034333837 0.831341309 0.554161863
1773115063.019417048 20.793370518 -0.644146602 0.311320943 0.020147065 -0.036652409 0.828488671 0.558441777
1773115063.049626827 20.737076403 -0.622415368 0.313255147 0.021433036 -0.033304213 0.825163452 0.563503978
1773115063.098622084 20.688804900 -0.601560105 0.314952397 0.026298134 -0.023623656 0.823255479 0.566569278
1773115063.221609116 20.646135728 -0.580146041 0.315759392 0.020383320 -0.017213354 0.822333172 0.568380484
1773115063.303046465 20.606571050 -0.556798324 0.317006450 0.013979313 -0.017815407 0.815240157 0.578680115
1773115063.408555508 20.572085608 -0.532994890 0.314472818 0.013886229 -0.012914051 0.812783347 0.582257358
1773115063.505716324 20.538640709 -0.503585670 0.310439062 0.007065632 -0.007942170 0.810586566 0.585522346
1773115063.598343134 20.504728429 -0.470560565 0.303141982 0.002422584 -0.006557415 0.809877365 0.586557572
1773115063.778834343 20.469390057 -0.431057360 0.300421600 0.001729066 -0.008619239 0.809334441 0.587282284
1773115063.804599285 20.431184628 -0.383688738 0.295079726 0.003910117 -0.008143328 0.812414303 0.583010632
1773115063.895303011 20.387906086 -0.324567055 0.287717044 0.008295529 -0.009001614 0.816494619 0.577223261
1773115063.997310877 20.343581622 -0.260402846 0.275945820 0.012611102 -0.021338551 0.822188257 0.568675739
1773115064.098655224 20.297742657 -0.192008406 0.263041492 0.020641861 -0.035064969 0.829148600 0.557545479
1773115064.195870876 20.249768796 -0.120830958 0.254915295 0.022976235 -0.042884361 0.832121191 0.552455742
1773115064.308895588 20.202362167 -0.050948007 0.250019388 0.018850396 -0.044057475 0.833246800 0.550820635
1773115064.398772955 20.156176192 0.017480634 0.244703622 0.008704595 -0.035579762 0.834925599 0.549142563
1773115064.611729145 20.109762590 0.079606786 0.241609760 0.002993223 -0.031279864 0.834045453 0.550800139
1773115064.636583090 20.066604462 0.142166183 0.229810149 0.004201822 -0.026740145 0.832831170 0.552864858
1773115064.696281910 20.021074221 0.204934614 0.214955285 0.003012238 -0.025834051 0.831762331 0.554522275
1773115064.800985575 19.966268277 0.271437807 0.207129854 0.004640998 -0.032392895 0.832130663 0.553613332
1773115064.900870085 19.908961472 0.336841988 0.210649289 0.003875166 -0.042473688 0.830039009 0.556072129
1773115065.001594305 19.856003233 0.398201029 0.220760525 0.003536488 -0.039210209 0.825811875 0.562569818
1773115065.096033335 19.805567338 0.455375264 0.228312602 0.000727854 -0.030458219 0.826627747 0.561923780
1773115065.234243631 19.756998911 0.511214043 0.237353678 -0.001250399 -0.027303516 0.824034395 0.565880084
1773115065.411362886 19.709541452 0.560860201 0.247928308 0.007788500 -0.019584009 0.827037125 0.561752080
1773115065.438517570 19.660147691 0.611988229 0.246763378 0.011302326 -0.016731316 0.834479097 0.550669553
1773115065.498707294 19.609556696 0.663706564 0.242493997 0.020108362 -0.021406062 0.839402586 0.542716071
1773115065.601574421 19.555730403 0.718211448 0.236279120 0.028777609 -0.021539228 0.849386477 0.526545842
1773115065.702250004 19.495044225 0.774437667 0.233440769 0.043674204 -0.025572251 0.861099247 0.505911762
1773115065.811690569 19.428563994 0.831104080 0.232104051 0.049682079 -0.039351366 0.868443872 0.491719842
1773115065.904570580 19.364982953 0.884340914 0.226512617 0.056997462 -0.039383039 0.871533897 0.485416247
1773115066.002650976 19.298056025 0.936076030 0.221148687 0.050997489 -0.012179425 0.878124203 0.475551050
1773115066.167271614 19.228948252 0.978733439 0.219232808 0.037112150 0.003392995 0.881133847 0.471396138
1773115066.202814579 19.162876482 1.013333689 0.209321842 0.031848198 0.003017079 0.877612855 0.478301439
1773115066.298251867 19.094169057 1.040331668 0.193786051 0.024517688 0.004037972 0.877041574 0.479771461
1773115066.396304846 19.018475094 1.059446291 0.177058431 0.018411724 -0.008217520 0.874545925 0.484523380
1773115066.505172729 18.936115761 1.073227522 0.164673020 0.020227980 -0.026082209 0.869646635 0.492570074
1773115066.611447096 18.850058931 1.084017128 0.160888576 0.021758844 -0.030094687 0.869518855 0.492501597
1773115066.697705746 18.769991351 1.094630030 0.163320462 0.015231138 -0.026719688 0.868456674 0.494810142
1773115066.800966263 18.700397662 1.102317528 0.167768534 0.021763407 -0.024661757 0.866317415 0.498409759
1773115066.960218430 18.623617960 1.110172917 0.176168243 0.012715139 -0.029564164 0.860444427 0.508526965
1773115066.992120504 18.551392420 1.120054179 0.177945154 0.010026457 -0.026466060 0.860039222 0.509442396
1773115067.103295803 18.479976060 1.126300093 0.179041540 0.016184173 -0.022424699 0.859505512 0.510377782
1773115067.216342449 18.403377321 1.127958558 0.176702783 0.018129968 -0.025243852 0.863847165 0.502794320
1773115067.311807632 18.327166976 1.123660563 0.173630107 0.036182297 -0.032399735 0.865000702 0.499414542
1773115067.390307188 18.249991633 1.116924436 0.170277060 0.049084661 -0.032296545 0.868150967 0.492809829
1773115067.500714064 18.171845333 1.108100063 0.170911980 0.058312546 -0.031751763 0.872803007 0.483535298
1773115067.607807398 18.098606963 1.096119102 0.175016914 0.060962148 -0.029038166 0.874244576 0.480766910
1773115067.773076057 18.024164459 1.080629612 0.178136126 0.049875878 -0.024441071 0.876989946 0.477287822
1773115067.795549393 17.957292678 1.062862789 0.174560361 0.039956941 -0.016826747 0.878686669 0.475426169
1773115067.899873018 17.891569903 1.036162120 0.163161160 0.026228334 -0.019751257 0.878881263 0.475909328
1773115067.998351812 17.826538838 0.999397059 0.153459516 0.018388687 -0.033815081 0.873639824 0.485048301
1773115068.102453947 17.763225080 0.951837942 0.147776005 0.015856497 -0.038513788 0.867219849 0.496180404
1773115068.226878166 17.702790095 0.897954173 0.147536836 0.009998809 -0.020495900 0.863830741 0.503265728
1773115068.292608500 17.645436786 0.844669394 0.155022342 0.002567559 0.011850197 0.862989738 0.505075928
1773115068.401768923 17.591714982 0.795343952 0.167237305 0.002419261 0.034836137 0.863726628 0.502749344
1773115068.538950443 17.538881197 0.748323467 0.177887231 -0.010230256 0.027371364 0.863234308 0.503957021
1773115068.592804193 17.494020886 0.711604044 0.189158173 -0.011258482 0.020238022 0.861200436 0.507737608
1773115068.692534924 17.455088060 0.676890123 0.202681371 0.003146535 0.026635110 0.862680351 0.505037902
1773115068.796728849 17.412443470 0.644995682 0.210884283 0.007689293 0.022249190 0.865199005 0.500875764
1773115068.893242836 17.367493362 0.613431286 0.211754368 0.009534647 0.008480045 0.866251328 0.499445508
1773115068.998506069 17.323110774 0.584201940 0.209084353 0.017537925 0.003391620 0.868071532 0.496117661
1773115069.095533848 17.276547427 0.558322895 0.201868090 0.023096002 0.005660578 0.872776582 0.487540328
1773115069.219706535 17.230354289 0.533260584 0.193797446 0.026019451 0.004159328 0.875160568 0.483114551
1773115069.417940140 17.184152903 0.509662734 0.182998027 0.033355847 0.006718254 0.870224068 0.491479728
1773115069.435398579 17.133953809 0.494670893 0.180542847 0.031038611 0.004547110 0.863161061 0.503953283
1773115069.491405487 17.088079393 0.477153915 0.177601387 0.025740995 0.011271126 0.862703030 0.504929545
1773115069.602643251 17.045798300 0.454641437 0.177642634 0.008696689 0.006831735 0.862986125 0.505106565
1773115069.696563721 17.012842649 0.428031232 0.177492365 0.011289935 0.002579944 0.857837632 0.513790306
1773115069.802079916 16.982302265 0.392363446 0.175268407 0.006051627 0.007258237 0.855807870 0.517207487
1773115069.907886028 16.952435194 0.345166001 0.170532803 0.004623141 0.006944302 0.851900862 0.523636633
1773115070.001479387 16.925730625 0.281948690 0.165614971 0.005864694 0.004198375 0.846238684 0.532755168
1773115070.126983404 16.902243955 0.208243252 0.161652361 0.004745861 0.008119653 0.841899904 0.539551758
1773115070.194820166 16.876884256 0.124252884 0.163578053 -0.007385572 0.014548103 0.839275176 0.543462037
1773115070.295385361 16.855110973 0.047754636 0.172223666 -0.006627316 0.019693609 0.838669765 0.544243756
1773115070.404747486 16.833482554 -0.015350216 0.180614425 -0.006526814 0.007456280 0.837298791 0.546655778
1773115070.502393484 16.809237333 -0.067277159 0.182566157 -0.012196047 -0.007607764 0.840494932 0.541628698
1773115070.600575447 16.787480785 -0.113401271 0.181125278 -0.011330736 -0.007849665 0.843898647 0.536325528
1773115070.709102392 16.767075229 -0.157361185 0.174901233 0.000255841 0.003466266 0.846953438 0.531655709
1773115070.801516294 16.740132234 -0.199227757 0.163493209 0.001375650 0.011551948 0.848214722 0.529524736
1773115070.966582537 16.708853959 -0.245037963 0.152694753 -0.003486439 0.008721167 0.847575653 0.530591462
1773115070.984318972 16.672936838 -0.294251218 0.133186215 -0.012159308 -0.000170169 0.845901573 0.533200385
1773115071.092158079 16.640116468 -0.347400013 0.116907178 -0.020541137 -0.002541367 0.841033145 0.540587506
1773115071.210925341 16.612179588 -0.409624717 0.108152173 -0.007466235 0.016002717 0.834480866 0.550753894
1773115071.292515278 16.580792076 -0.474498712 0.106951829 0.001911062 0.039994062 0.829614695 0.556898806
1773115071.401550770 16.544449322 -0.540439825 0.112462188 0.024197637 0.051961558 0.822390898 0.566027987
1773115071.499025822 16.506084677 -0.605844473 0.121656720 0.032316364 0.045888183 0.816162566 0.575090074
1773115071.594722271 16.468279684 -0.670423859 0.127826232 0.030428148 0.034672028 0.813026898 0.580395763
1773115071.715242147 16.436529926 -0.742782472 0.133161052 0.024026839 0.026315264 0.813324777 0.580717680
1773115071.809902430 16.408190388 -0.824701481 0.127805821 0.023854812 0.015479489 0.812512215 0.582250148
1773115071.901442051 16.383672326 -0.916725506 0.121225934 0.024517883 0.013515036 0.813442035 0.580971834
1773115072.004710913 16.358671672 -1.014327820 0.119136821 0.021104997 0.018822402 0.814516645 0.579450543
1773115072.096859694 16.331274625 -1.110882985 0.126007038 0.019652364 0.026406288 0.817176652 0.575446620
1773115072.218898535 16.302980697 -1.206761758 0.135729657 0.016799772 0.024402942 0.827387679 0.560849260
1773115072.300998926 16.276439150 -1.287988453 0.146397396 0.012558352 0.007063635 0.831423317 0.555452663
1773115072.397022963 16.249625892 -1.353762263 0.155977424 0.013635956 0.004311703 0.829346802 0.558551118
1773115072.544721603 16.218233974 -1.414911979 0.154211653 0.018573900 0.005261844 0.827658471 0.560899972
1773115072.597566843 16.177210818 -1.473728984 0.145443257 0.020912987 0.005506099 0.825189114 0.564442429
1773115072.698297739 16.129640425 -1.534587903 0.127849109 0.019752668 0.008270939 0.830086604 0.557223164
1773115072.795120478 16.081599416 -1.596338233 0.105194827 0.020181495 0.000303987 0.822927081 0.567788371
1773115072.897572517 16.026717945 -1.650882685 0.089071935 0.016022455 -0.009631455 0.811843670 0.583575506
1773115072.996917248 15.972419565 -1.699749199 0.082765106 0.006436061 -0.006615019 0.812667642 0.582654377
1773115073.096473455 15.922681621 -1.746720057 0.083770933 -0.008807761 -0.006002047 0.817393109 0.575981687
1773115073.213782549 15.882641824 -1.795776891 0.084053474 -0.006223881 -0.008403969 0.819316826 0.573245650
1773115073.349852800 15.842965376 -1.844060419 0.075253916 -0.015500488 -0.009140550 0.817308898 0.575918702
1773115073.386537313 15.810531842 -1.898591240 0.065455954 -0.029780871 -0.008139807 0.808514341 0.587666064
1773115073.491354704 15.777308473 -1.967826677 0.053041310 -0.027285796 -0.008614165 0.806040602 0.591168191
1773115073.593282938 15.743072951 -2.049970228 0.038859610 -0.019689066 -0.016440656 0.801996225 0.596778100
1773115073.694790363 15.709618365 -2.140964788 0.017248527 -0.021137871 -0.005247139 0.799129756 0.600763923
1773115073.805957317 15.667482747 -2.223378266 0.002417035 -0.000639553 0.020667584 0.795417258 0.605709360
1773115073.899426937 15.609852447 -2.283222329 0.000088893 -0.032152326 0.025938033 0.786606520 0.616071123
1773115073.994863749 15.552192491 -2.334724959 0.007200154 -0.046383612 0.005485371 0.783313725 0.619869405
1773115074.135066748 15.496583639 -2.378873009 0.008103753 -0.042305340 -0.002105952 0.784559270 0.618605347
1773115074.211544037 15.435986225 -2.421128886 0.006737636 -0.031087298 0.003779122 0.789556528 0.612878280
1773115074.304764748 15.369943792 -2.457666367 -0.003256064 -0.015165351 0.005303138 0.786411472 0.617494037
1773115074.403615236 15.296725797 -2.488591979 -0.019212599 -0.004670856 0.014909767 0.782098741 0.622958619
1773115074.499907970 15.217921027 -2.511262490 -0.033319363 -0.012167351 0.014553320 0.773005148 0.634116076
1773115074.596366167 15.135513437 -2.528295555 -0.040394497 -0.038367822 0.007577066 0.772181234 0.634197636
1773115074.718147993 15.056450232 -2.543460312 -0.037153786 -0.056163059 0.002168604 0.770581837 0.634857968
1773115074.793092251 14.984270377 -2.563648154 -0.032564148 -0.049102005 0.013980464 0.771701879 0.633931975
1773115074.945541382 14.912210264 -2.585474255 -0.039676608 -0.042711284 0.015730873 0.769642559 0.636850545
1773115074.993645430 14.843408073 -2.614377886 -0.045536939 -0.043373907 0.004276088 0.758979235 0.649654477
1773115075.099289894 14.767694864 -2.646130763 -0.051118357 -0.051146282 0.000793779 0.745127065 0.664957957
1773115075.220028400 14.691982533 -2.673171672 -0.045853726 -0.055071735 0.007611978 0.728514271 0.682770912
1773115075.312544107 14.615486616 -2.696813586 -0.033385291 -0.057871338 0.015158826 0.728391950 0.682543981
1773115075.397436619 14.544132774 -2.714766561 -0.019392117 -0.061831766 0.014191824 0.729773334 0.680739528
1773115075.499421120 14.477802699 -2.724039323 -0.010326689 -0.067960870 0.014080691 0.729354589 0.680606301
1773115075.596755266 14.416690147 -2.727689846 -0.008840686 -0.064110699 0.009767923 0.728868333 0.681575645
1773115075.749951601 14.351699365 -2.719687287 -0.014225115 -0.067253988 -0.005355120 0.725429924 0.684981496
1773115075.797132969 14.292972433 -2.704240884 -0.023565798 -0.055710084 -0.010229449 0.722365589 0.689187710
1773115075.912873983 14.236206471 -2.684599990 -0.030090352 -0.039520856 0.000992493 0.723999558 0.688666652
1773115076.000130415 14.181908260 -2.658954559 -0.034822165 -0.037196637 0.010053587 0.719986837 0.692917232
1773115076.092624187 14.131685533 -2.636094399 -0.036684577 -0.041290438 0.004832768 0.713648280 0.699269531
1773115076.202273130 14.083078529 -2.616467207 -0.036401580 -0.049997228 0.002525776 0.706891194 0.705548537
1773115076.301691532 14.032511807 -2.601341865 -0.033979711 -0.052923962 0.011702996 0.707645483 0.704485603
1773115076.393917084 13.980808583 -2.591637686 -0.032393335 -0.054787845 0.014396442 0.705329951 0.706612125
1773115076.527295589 13.922375705 -2.585099536 -0.032307720 -0.059524738 0.014151664 0.703364259 0.708191539
1773115076.592145205 13.859906763 -2.588220931 -0.039824230 -0.061590712 0.011721380 0.705540173 0.705891109
1773115076.696964025 13.792126494 -2.595521167 -0.048850105 -0.067282467 0.019561715 0.701518114 0.709198664
1773115076.800613403 13.720586924 -2.604757412 -0.052159581 -0.078612669 0.030980950 0.693177336 0.715797045
1773115076.907707691 13.648768954 -2.609441546 -0.041742803 -0.089531777 0.028557965 0.682469597 0.724847400
1773115076.999782324 13.582467226 -2.612867060 -0.025400823 -0.087315200 0.029412246 0.687480358 0.720334459
1773115077.100541830 13.520118130 -2.611856187 -0.013353404 -0.088117602 0.024278764 0.692613212 0.715494772
1773115077.203759193 13.462883147 -2.603505547 -0.008401304 -0.088373247 0.012060768 0.691867552 0.716494241
1773115077.372143269 13.411879318 -2.589280992 -0.009837385 -0.085907625 0.004270914 0.691087450 0.717634848
1773115077.387706518 13.363139392 -2.559935914 -0.016872685 -0.087147141 0.002269656 0.685480514 0.722853159
1773115077.490190744 13.315732807 -2.523149821 -0.022637177 -0.081533733 -0.002053506 0.682764822 0.726071781
1773115077.606577158 13.269164659 -2.484299758 -0.026160195 -0.069684624 -0.012822565 0.678650573 0.731035591
1773115077.692901611 13.220404423 -2.444296188 -0.023827771 -0.061812616 -0.024829845 0.674617729 0.735155493
1773115077.801331758 13.169490376 -2.409468039 -0.016323615 -0.050392353 -0.025295436 0.673162153 0.737342165
1773115077.909769058 13.116634523 -2.380966626 -0.005034257 -0.048703561 -0.025029676 0.679157884 0.731946752
1773115077.992241621 13.065124865 -2.359455769 0.004052526 -0.040010445 -0.021169658 0.683313016 0.728721025
1773115078.105809212 13.021759838 -2.345732501 0.010736538 -0.028457019 -0.012346213 0.688072913 0.724978231
1773115078.195903063 12.968933112 -2.342146555 0.013298937 -0.013529941 -0.020637173 0.685803315 0.727368449
1773115078.291073322 12.913872172 -2.353061114 0.023841944 0.021457234 -0.055881754 0.673713585 0.736564201
1773115078.387388229 12.857518720 -2.367626098 0.037501121 0.044214614 -0.087820907 0.662735071 0.742371054
1773115078.495618582 12.803568024 -2.378840835 0.054765775 0.059380348 -0.116159671 0.654397725 0.744811737
