#x y z roll pitch yaw qx qy qz qw timestamp
0.003465946348641 0.000432698301186 0.000767649212922 -0.008121238579524 0.442326331498792 -0.001662444748940 -0.003779363090809 0.219366014451355 0.000079783921855 0.975635311862420 1735727242.898929119110107
0.004947809785702 -0.000240164869827 0.000764177075778 -0.007671538299943 0.442509317758158 -0.001423408354270 -0.003586068937876 0.219454862769732 0.000147422394101 0.975616052339714 1735727242.998328685760498
0.004627524695247 -0.000405205692608 0.000295023123231 -0.007821918955689 0.442325586440664 -0.001490535640638 -0.003652205737564 0.219365347369556 0.000130812507909 0.975635940632966 1735727243.097741365432739
0.003744612967381 -0.001755472551226 0.000082913491896 -0.008035037226111 0.442190403106291 -0.001433296671835 -0.003762553578904 0.219299279346949 0.000181834512994 0.975650365758495 1735727243.197121143341064
0.001362750118765 -0.000831539264547 0.001721525905092 -0.008152936142648 0.442637676360818 -0.001765407232166 -0.003783259164206 0.219518084838453 0.000033682969393 0.975601094835595 1735727243.296545743942261
0.001010841041993 0.001205848950275 0.000816297008781 -0.007607731062153 0.442345613601277 -0.001412261470899 -0.003556291076897 0.219374990695214 0.000145542081510 0.975634124592182 1735727243.395945072174072
0.001358231697258 0.002997572488393 0.000764071817485 -0.007611892675747 0.442254507901825 -0.001629988972243 -0.003534513427899 0.219330933383754 0.000039610076186 0.975644119188386 1735727243.500020980834961
0.002835170876542 0.001147014391989 0.001790238893666 -0.008171533721082 0.442726874711856 -0.002094514975868 -0.003756122899559 0.219562216286908 -0.000124626680125 0.975591261332396 1735727243.600261926651001
0.002785922303882 0.000171828459400 0.002115988172010 -0.007632666758452 0.442663962009017 -0.001397556935068 -0.003569826214825 0.219530255433217 0.000156067399967 0.975599148694375 1735727243.699681282043457
0.003409660008992 -0.000193096990446 0.000239349482441 -0.007680311824603 0.442036980750619 -0.001383461601075 -0.003595090296115 0.219224374744263 0.000166950768119 0.975667833317872 1735727243.799150228500366
0.004500362842779 -0.001734011154037 0.000134247945518 -0.008154590174156 0.442344928147839 -0.001353271382765 -0.003829529150879 0.219374495467238 0.000234300609047 0.975633184423430 1735727243.898505210876465
0.007145759001567 -0.003077821852944 0.000612705386463 -0.007828402826100 0.442402238013675 -0.001060849017184 -0.003702445034784 0.219401948366454 0.000341283345187 0.975627470133681 1735727243.997924566268921
0.005605267647278 -0.001634259521664 0.000117412178906 -0.007760805101662 0.442337745788264 -0.001654499985317 -0.003604399157376 0.219371579035224 0.000044148733836 0.975634725022227 1735727244.097357034683228
0.003068003624432 0.002281290666177 0.000279814821627 -0.007497709268995 0.441959315898545 -0.001555335901234 -0.003487232404347 0.219186801882854 0.000062940504789 0.975676678582110 1735727244.196781158447266
0.002002186420298 0.002435658779611 0.001753460029709 -0.007977091266307 0.442450905206312 -0.001510663616837 -0.003725592871692 0.219426506281073 0.000138267649444 0.975621908928399 1735727244.300174236297607
0.002062191531938 0.000919623196159 0.002010423452907 -0.007697442104085 0.442634934547146 -0.001733625500147 -0.003564559476249 0.219516692742850 -0.000000813869364 0.975602232224957 1735727244.400024175643921
0.003041978038257 0.000389743753753 0.001914499095648 -0.008039908041111 0.442472094657629 -0.001757024397775 -0.003729188083855 0.219437299276521 0.000025025602604 0.975619477161143 1735727244.500349044799805
0.002534130166194 -0.000095453159493 0.001968676687917 -0.007940875856118 0.442473048331882 -0.001599063940467 -0.003698209624283 0.219437474056569 0.000091216519482 0.975619551825810 1735727244.599902153015137
0.001999291402248 0.001104905922480 0.002016412089613 -0.007593292300329 0.442582273843502 -0.001773582032486 -0.003509414240149 0.219491074565727 -0.000031838678336 0.975608195529318 1735727244.699177980422974
0.001666552665221 0.001485462603858 0.001770208117733 -0.007742156762831 0.442594761016613 -0.001848940580481 -0.003573749722033 0.219497302418530 -0.000052236819537 0.975606559948849 1735727244.798676490783691
0.001475038164615 0.000892617227998 0.002440961768659 -0.008166648005186 0.442658865812018 -0.001720711199274 -0.003794835221324 0.219528336046679 0.000057034926298 0.975598742129794 1735727244.898155212402344
0.001772091525027 0.000476441386754 0.003745782881423 -0.008230098079714 0.443041497829223 -0.001894698670122 -0.003806338804155 0.219715309403915 -0.000020063641977 0.975556607376476 1735727244.997658729553223
0.003065401259678 0.001044340966973 0.003193908838017 -0.007955165138602 0.442826712491638 -0.001551368117407 -0.003710124977575 0.219609902134255 0.000116767125678 0.975580705130371 1735727245.097150564193726
0.002672824582733 0.000210827402846 0.002682698423706 -0.008105571871534 0.443085188033717 -0.001578736777293 -0.003780272124416 0.219736024309614 0.000120465752464 0.975552035850099 1735727245.196649074554443
0.004404927880459 -0.000924010574905 0.001921009047566 -0.008476540935495 0.442926580074009 -0.001676510629869 -0.003950618343301 0.219658825904843 0.000113189174786 0.975568746939457 1735727245.300046920776367
0.003729910405091 -0.000797450472202 0.001134525988854 -0.007753882580866 0.442709917190243 -0.001657886274008 -0.003600341982784 0.219553132895889 0.000042475247281 0.975593899924072 1735727245.400367021560669
0.002527508699827 -0.001572739611591 0.001129422566939 -0.008077134867606 0.443026596667932 -0.001650775742430 -0.003758536039927 0.219707582005388 0.000082081819927 0.975558529806775 1735727245.500206947326660
0.002581694907619 -0.000153945528495 0.001597494932834 -0.007922363025388 0.442746574046791 -0.001685426763016 -0.003679471907119 0.219571060260681 0.000047610511166 0.975589569806752 1735727245.599809646606445
0.003266518745455 0.000882673903946 0.002185809428398 -0.007975860988540 0.442677373054175 -0.001607217203825 -0.003714211629620 0.219537157872771 0.000091493302670 0.975597064660453 1735727245.699288368225098
0.002663145818925 0.001215338893716 0.001650337943877 -0.007925832201476 0.442746842267725 -0.001766392571394 -0.003672275043663 0.219571339858622 0.000008497222154 0.975589535120427 1735727245.798796892166138
0.002032114241495 0.000125500167771 0.001091805514715 -0.008240990830221 0.442807966830888 -0.001632393181192 -0.003840666943047 0.219600895035530 0.000108589620012 0.975582228407899 1735727245.898275613784790
0.001960488549322 -0.000333166232225 0.001295893913322 -0.008184023689385 0.443028682830591 -0.001881793566077 -0.003785294081694 0.219709033590719 -0.000018857339497 0.975558102704164 1735727245.997759342193604
0.003925578955450 -0.001517618237235 0.000075767142021 -0.007797557886749 0.442444378497616 -0.001275869512991 -0.003663779331534 0.219422905405958 0.000233092761623 0.975622934832911 1735727246.100219964981079
0.003983447610460 -0.000774624978240 0.000911974644923 -0.008308033016663 0.442933971049968 -0.001694940572245 -0.003866392222464 0.219662475496491 0.000085707871739 0.975568265435124 1735727246.200060129165649
0.003733001233397 0.001884678332589 0.000991858547357 -0.008012879196947 0.442598694923156 -0.001817829633541 -0.003709219890396 0.219499168774290 -0.000007341302166 0.975605635767499 1735727246.300379991531372
0.004162553980027 0.003260133043224 0.001111811268096 -0.007937765237926 0.442586207750038 -0.001723157318045 -0.003682980017242 0.219492902978064 0.000030571044470 0.975607144431541 1735727246.400220155715942
0.004723220414921 0.001114554773298 0.000933731101846 -0.007951951144970 0.442780787112802 -0.001460514806549 -0.003718569770238 0.219587331642334 0.000160638829331 0.975585747239180 1735727246.500060081481934
0.001716392976859 0.000805280591266 0.001384336378621 -0.008115316298262 0.442866170766581 -0.001807139680097 -0.003760125170113 0.219629622032428 0.000009671666854 0.975576081344278 1735727246.599910020828247
0.001727985035026 0.000955511362830 0.000945740897061 -0.008014146726797 0.442710125806573 -0.001842200831801 -0.003707064388592 0.219553569837004 -0.000018861455345 0.975593402647687 1735727246.699369192123413
0.002814701811920 0.001144268504396 0.000257412233582 -0.007798629836396 0.442377770307250 -0.001703423524166 -0.003617450752621 0.219391191297588 0.000024511691857 0.975630267381171 1735727246.798847675323486
0.003720616976993 0.000539944810728 -0.000059644792350 -0.008035567148023 0.442571068170184 -0.001522677095882 -0.003752702405977 0.219485141017523 0.000139068470007 0.975608615561143 1735727246.898306608200073
0.004631218792523 -0.001286283879531 -0.000868746943434 -0.008027036233858 0.442271405818541 -0.001432963956807 -0.003758623013000 0.219338794379908 0.000181284472926 0.975641498281492 1735727247.000223159790039
0.003625469345440 -0.000414617346532 -0.001526165633295 -0.007719744952718 0.442021483543043 -0.001548147720761 -0.003596287903572 0.219217108222065 0.000090903154193 0.975669471651484 1735727247.100073099136353
0.002361045279721 0.000684904413510 -0.001035936528783 -0.007927135122999 0.442334705951351 -0.001580044354551 -0.003693707032111 0.219369954365499 0.000098707370509 0.975634752305849 1735727247.200392961502075
0.000867651368105 0.001051575249959 -0.000584704113930 -0.007814502832588 0.442343974473670 -0.001722069300568 -0.003623177160189 0.219374738758913 0.000017089590267 0.975633945847350 1735727247.300233125686646
0.002327045710698 0.000111254206722 0.000476349258415 -0.008028165926725 0.442487353446650 -0.001654219307904 -0.003734726919956 0.219444551102965 0.000073917861964 0.975617822378313 1735727247.400073051452637
0.003522254806898 0.001065320871209 0.001350373848508 -0.008056246232997 0.442485595109673 -0.001763234573095 -0.003736464868068 0.219443896304165 0.000023816656864 0.975617965516166 1735727247.500378370285034
0.002434095882311 0.001335154474533 0.001111858638700 -0.008075265702168 0.442684913041828 -0.001828652649525 -0.003738387717104 0.219541246292841 -0.000005595441352 0.975596056573700 1735727247.599822521209717
0.001148263391420 0.002915483388308 0.001041632835452 -0.008042684312916 0.442301148536466 -0.001890279195635 -0.003716076055750 0.219354157469756 -0.000040025840926 0.975638223306884 1735727247.699261665344238
0.002043533420746 0.002927610372096 0.001165128891418 -0.007688866021314 0.442466640832550 -0.001552549500265 -0.003580385368136 0.219434274958718 0.000086243965221 0.975620711329939 1735727247.798681020736694
0.001548489025719 0.002957615723152 0.000614107405395 -0.007803147216989 0.442386919620194 -0.001631380251686 -0.003627549670227 0.219395523878043 0.000060169259012 0.975629254053675 1735727247.898100376129150
0.002838552982963 0.000021640120295 0.000220760004250 -0.008265086938949 0.442473316552817 -0.001683197758989 -0.003847131619958 0.219437749258268 0.000085747840639 0.975618914549155 1735727248.000016450881958
0.003021973006125 -0.000816674657590 0.000143111756544 -0.007834963058582 0.442382002237013 -0.001663989463814 -0.003639496853535 0.219393183494323 0.000047742289927 0.975629736539202 1735727248.100406169891357
0.002533356480916 -0.000610892473488 -0.000011033198034 -0.008021709999268 0.442275697353015 -0.001559521613964 -0.003742141735597 0.219341125595775 0.000118971659663 0.975641047129196 1735727248.200246095657349
0.003000399387567 -0.001615420378458 -0.000469974300435 -0.008037416756723 0.442347967984661 -0.001196696733442 -0.003789542011727 0.219375695697920 0.000297834066331 0.975633053357288 1735727248.300086259841919
0.003757758357193 0.000089367682438 -0.000633293699765 -0.007882835833633 0.442159974935180 -0.001550767763919 -0.003675449885193 0.219284665168492 0.000107779218534 0.975653993521127 1735727248.400406122207642
0.005321213801445 0.002627797611706 -0.000588498995032 -0.007628433431407 0.441958749654385 -0.001466843493074 -0.003560703274727 0.219186363732489 0.000120435890218 0.975676506246366 1735727248.500033617019653
0.001463586168930 0.003766045161890 0.000371597235025 -0.007815265585276 0.442338073613869 -0.001803097158316 -0.003614666632678 0.219372006840602 -0.000022365341475 0.975634591586242 1735727248.599413394927979
-0.000427888891642 0.003186306172503 0.001439705939322 -0.007955850588775 0.442392105224473 -0.002089311676822 -0.003651801544668 0.219398890141351 -0.000146454449510 0.975628397445111 1735727248.698792934417725
0.001353629911862 0.001713605435543 0.001442397005305 -0.007853967627180 0.442152315738365 -0.001649050467792 -0.003650597623399 0.219281110001739 0.000056653716950 0.975654890175698 1735727248.799157619476318
0.003876494062484 0.001061476721060 0.000614420807741 -0.007945724322036 0.442196214559188 -0.001512492501662 -0.003710296018436 0.219302269309292 0.000133419403060 0.975649901644290 1735727248.900041580200195
0.003529874201948 0.001969243587266 -0.000791431982440 -0.007814324951128 0.441968137385969 -0.001548922231921 -0.003642385414126 0.219191080942195 0.000100785888329 0.975675147221703 1735727249.000409126281738
0.001556077802893 0.003938932392851 -0.001408641116174 -0.007766612827239 0.441995942952933 -0.001988677849314 -0.003570888982263 0.219205438304308 -0.000118916774892 0.975672183896053 1735727249.100259065628052
0.002854378031664 0.002740116512558 -0.002420047064439 -0.007629396419360 0.441645974280904 -0.001411011287102 -0.003567530249273 0.219033677888823 0.000147172264412 0.975710766066840 1735727249.200098991394043
0.001850465722310 0.001714745375173 -0.000941989308319 -0.007880079118515 0.442225420835162 -0.001596480917434 -0.003669039228519 0.219316675351558 0.000085308374447 0.975646824822569 1735727249.300418853759766
0.003069388737701 -0.000898411775642 -0.000543869914829 -0.007766556486150 0.441909754636336 -0.001357735095649 -0.003640079582606 0.219162254963687 0.000188704008882 0.975681618260107 1735727249.399947404861450
0.003260327795527 -0.001637091090498 -0.000948649538707 -0.007730738752057 0.441658699872494 -0.001236397501628 -0.003636084557543 0.219039561764977 0.000243482073561 0.975709172851920 1735727249.499287605285645
0.001978965306115 0.000506560506294 -0.001414565490872 -0.007766850316788 0.441864693524992 -0.001623077860456 -0.003611183348378 0.219140753286676 0.000059201801318 0.975686571650404 1735727249.598587989807129
0.004667550629333 0.000692644053462 -0.002890882770614 -0.007870572179139 0.441786283614690 -0.001374726377546 -0.003689055393761 0.219102041665350 0.000191566786239 0.975694957202579 1735727249.697869062423706
0.003684217180943 0.002814121266875 -0.002711443923521 -0.007513409970530 0.441807413461343 -0.001574753278445 -0.003492884668605 0.219112730938175 0.000054897162074 0.975693296012537 1735727249.797184228897095
0.002529632366893 0.002883214226074 -0.002009627643069 -0.007636826044200 0.441852116944921 -0.001565229806631 -0.003554100367463 0.219134518567771 0.000073151278006 0.975688180614862 1735727249.896544456481934
-0.001515452575828 0.004175219640642 -0.000346673762952 -0.008214013203466 0.441652679803917 -0.002597498083227 -0.003722790350635 0.219039143892669 -0.000367621301675 0.975708900814864 1735727250.000252008438110
0.000020393093748 0.002945417027673 0.000541961911513 -0.008541405687250 0.442036325099845 -0.002178120036340 -0.003928056869490 0.219225540733851 -0.000126325009075 0.975666293719924 1735727250.100111961364746
0.002106374189121 0.002245638940181 -0.000738849692365 -0.008791543090870 0.438366318109950 -0.003505023036997 -0.003909535082248 0.217437482080560 -0.000754787349152 0.976066128506652 1735727250.200278759002686
-0.000115869290465 0.002836844837814 0.003438677157314 -0.035321998898235 0.417771780851455 -0.002652766268820 -0.017001171830211 0.207360529893326 0.002364822051440 0.978113990501835 1735727250.299678325653076
-0.003659091449822 0.003849246489745 0.014529793488007 -0.069614871888514 0.402451330784459 -0.003934468698472 -0.033705197515048 0.199816042543362 0.005029187120336 0.979240632367596 1735727250.399181842803955
-0.004864253936065 -0.001848791433229 0.033580470785985 -0.055824257172413 0.404703790300505 0.026784339756911 -0.030026971309703 0.200511376426347 0.018721797291814 0.979052124875761 1735727250.498542070388794
-0.005877531148983 -0.013086909492269 0.053469564711416 -0.100162826039862 0.379519635799680 -0.003098259084527 -0.048869979082154 0.188462463932561 0.007923134209525 0.980831712770991 1735727250.597901821136475
-0.009478994362385 -0.028603797852937 0.082635477104749 -0.096201262984840 0.365257466196771 0.005721453448644 -0.047801221062305 0.181269151645404 0.011542296871700 0.982203295305831 1735727250.698741436004639
-0.019531960500742 -0.045430004681022 0.114762618994395 -0.072972185762187 0.375378215660596 0.045074641493115 -0.040030335730923 0.185609940008822 0.028929579940817 0.981381476183262 1735727250.796473264694214
-0.033587441873169 -0.068766668532422 0.147914558417867 -0.051160924222469 0.396156305421210 0.083632833957032 -0.033279391262215 0.195500729274769 0.046002319382826 0.979058595581312 1735727250.899950742721558
-0.047731851484832 -0.093841657143199 0.175962820328949 -0.044564906705494 0.412771755805808 0.101800031615135 -0.032203059152134 0.203498079091358 0.054345854601925 0.977035323248325 1735727251.000115156173706
-0.063275092669110 -0.121053256199606 0.197964936076958 -0.050809018479426 0.416200393786341 0.096499830151921 -0.034786233232282 0.205095702048928 0.052417325692066 0.976718022228452 1735727251.100232362747192
-0.081362204186819 -0.153673380720330 0.215027808611169 -0.063625462480320 0.421154433836004 0.090188689212396 -0.040490990373062 0.207304083238252 0.050702737034606 0.976122292148149 1735727251.199557781219482
-0.100515404356580 -0.189125865804681 0.227599843683508 -0.042858790864307 0.450319254749114 0.110919698694979 -0.033227659469571 0.221709724987124 0.058796491323793 0.972771141173667 1735727251.298878192901611
-0.124117696354456 -0.225715145572505 0.235905124937721 -0.013326543861260 0.450764322643351 0.146230488541811 -0.022802145195914 0.222402412877827 0.072686121250298 0.971974257219898 1735727251.398168802261353
-0.147340060880983 -0.262863963942205 0.241511031041257 -0.020466344855170 0.446319157244157 0.137723415641395 -0.025182676000237 0.220089232168833 0.069356890897770 0.972685038641901 1735727251.497489452362061
-0.172674970471856 -0.298301756476687 0.245647205802756 -0.040692143470171 0.436915094014183 0.122477612985179 -0.033084789751497 0.215057552416740 0.064134526695800 0.973931418694934 1735727251.596829652786255
-0.196364046819382 -0.329641133637659 0.251854746289145 -0.043617498430493 0.436419988031114 0.118116065467068 -0.034027338975706 0.214796993716904 0.062322953071002 0.974074042982833 1735727251.696149826049805
-0.220473261388673 -0.355325281705719 0.255099652807987 -0.047756612569225 0.435476714723869 0.112878031649930 -0.035457289219108 0.214301464557685 0.060210989889584 0.974265004824755 1735727251.800270318984985
-0.237961085359526 -0.378350943408109 0.255380539589562 -0.045261185888949 0.434014314764484 0.113609760619464 -0.034283125475608 0.213651020265593 0.060292837194598 0.974444807380141 1735727251.900125026702881
-0.251494647784692 -0.402796357947450 0.254822938052352 -0.054363079584107 0.431933725229576 0.104319095256008 -0.037678906037037 0.212537399318449 0.056722100418795 0.974777285976075 1735727251.999886035919189
-0.260802479318804 -0.428254425600650 0.255099503542047 -0.062530353871260 0.441293949237826 0.102696060780850 -0.041689664798120 0.216900134644129 0.056889256361232 0.973642601754384 1735727252.099259138107300
-0.262586774159499 -0.459426730944927 0.253089664700391 -0.048232954200208 0.465629333606616 0.102119132518927 -0.035204757798242 0.229151958586529 0.055202292759383 0.971186239491907 1735727252.198638677597046
-0.260138364356779 -0.494073510243235 0.250204591277204 -0.029332751623010 0.496000641933535 0.103181577851173 -0.026855039218974 0.244379843921016 0.053579997726357 0.967825646796638 1735727252.298038244247437
-0.257577003738636 -0.529012501311633 0.244882313731993 -0.036444101458189 0.508753055680092 0.065727129324953 -0.025892167560093 0.250884983345215 0.036377727866872 0.966986546807222 1735727252.397482633590698
-0.252827258572930 -0.565229833196067 0.236886440054818 -0.024882886487569 0.521733636010286 0.058534230806845 -0.019561909538593 0.257435986585823 0.031478106584364 0.965584368821105 1735727252.496842622756958
-0.252575101050577 -0.606211066310282 0.221975920917168 -0.004005751100061 0.533751124489563 0.068482249713135 -0.010959088292169 0.263497644764823 0.033550340684858 0.964014141092923 1735727252.596222400665283
-0.251061083368970 -0.648379206714341 0.202182052844320 -0.007674049566042 0.543523484814446 0.066477700812733 -0.012614714130235 0.268155859038886 0.033042233449088 0.962726085166090 1735727252.700293064117432
-0.245277659491023 -0.685731351426632 0.183172522317862 -0.032948072914137 0.554232114899883 0.056567884761129 -0.023574392831353 0.272988248584763 0.031702555396929 0.961205811529748 1735727252.800138235092163
-0.245592818979931 -0.717474639461223 0.169108597752705 -0.069345451716542 0.584201747526886 0.043543964455314 -0.039454803905651 0.287000741844582 0.030815721671326 0.956621285529076 1735727252.900062561035156
-0.259561152563587 -0.748695194761144 0.164362011577926 -0.081078141874264 0.617436820614760 0.061765890333900 -0.047967755009264 0.302251228965868 0.041702128881831 0.951106840220759 1735727252.999531269073486
-0.282822312243094 -0.784334063564522 0.166435060979028 -0.069457575894718 0.607276553264333 0.101111687331084 -0.048191469943928 0.296757569846579 0.058561888742079 0.951936464345366 1735727253.098845005035400
-0.308124781974929 -0.823885917690779 0.164820117675178 -0.043394521456843 0.577488714823446 0.155897184625300 -0.042902337147002 0.282197854457521 0.080787500553106 0.954985413585610 1735727253.198160409927368
